"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"60";3,82;0,132;"";7;"AKAP12;BMP2;CSRP2;EHF;GEM;MMP10;NSUN7"
"61";3,8;0,131;"ZBTB6 (inferredBy_Orthology). ";7;"AKAP12;BMP2;CALCRL;CCND2;GEM;NSUN7;XIST"
"62";3,78;0,13;"ZBTB2 (directAnnotation). ";5;"CCND2;EHF;GCNT2;GEM;TCHH"
"63";3,78;0,13;"";16;"AKAP12;BMP2;CCL22;CCND2;CKB;CSRP2;EGR4;EHF;GEM;IL20;IRF4;MMP10;SHF;TCHH;TNFSF9;ZDBF2"
"64";3,78;0,13;"EZH2 (directAnnotation). ";6;"CCND2;CSRP2;EGR4;IGLON5;IL20;ST18"
"65";3,77;0,13;"HOXB13 (directAnnotation). ";9;"BMP2;CKB;EHF;GEM;HELLS;IL20;TCHH;TNFSF9;TSIX"
"66";3,76;0,13;"";4;"DSG2;EGR4;EHF;SHF"
"67";3,76;0,13;"HOXD13 (directAnnotation). ";9;"BMP2;CKB;CSRP2;EHF;GEM;HELLS;IL20;TCHH;TNFSF9"
"68";3,75;0,13;"MYB; MZF1 (directAnnotation). ";6;"CCND2;EGR4;EHF;IL20;IRF4;TCHH"
"69";3,73;0,129;"TBR1 (directAnnotation). ";10;"A4GALT;AKAP12;BMP2;CCL22;DSG2;EHF;GNB5;HOMER1;IRF4;ZDBF2"
"70";3,72;0,129;"OVOL1; OVOL2; OVOL3 (inferredBy_Orthology). ";14;"A4GALT;AKAP12;BMP2;CALCRL;CCND2;CHML;CSRP2;EHF;GCNT2;GEM;IGLON5;IRF4;SHF;XIST"
"71";3,72;0,129;"";6;"AKAP12;CALCRL;CCND2;CKB;EHF;TCHH"
"72";3,71;0,129;"";9;"BMP2;CCND2;CKB;CSRP2;EHF;GEM;IRF4;TCHH;TNFSF9"
"73";3,69;0,128;"";10;"AKAP12;BMP2;CCND2;CKB;CSRP2;GEM;HELLS;IRF4;TCHH;TNFSF9"
"74";3,69;0,128;"TBX21 (directAnnotation). ";6;"BMP2;EHF;GNB5;HOMER1;IRF4;ZDBF2"
"75";3,68;0,128;"HOXD13 (directAnnotation). ";9;"BMP2;CKB;CSRP2;EHF;GEM;HELLS;IL20;TCHH;TNFSF9"
"76";3,68;0,128;"NFKB1; REL; RELA (directAnnotation). ";8;"CSRP2;EHF;GEM;HELLS;P2RY10;SHF;TCHH;XIST"
"77";3,67;0,128;"SREBF2 (directAnnotation). ";7;"A4GALT;AKAP12;CCND2;EHF;GNB5;P2RY10;TCHH"
"78";3,67;0,128;"";10;"AKAP12;BMP2;CCND2;CKB;CSRP2;GEM;HELLS;IRF4;TCHH;TNFSF9"
"79";3,63;0,127;"SRF (directAnnotation). ";5;"AKAP12;BMP2;CSRP2;EGR4;TCHH"
"80";3,63;0,127;"";7;"AKAP12;BMP2;EGR4;EHF;HELLS;IL20;SHF"
