"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"160";4;0,135;"TBP (directAnnotation). ";5;"DNAJB1;HSP90AA1;IER5;OLIG2;SERPINH1"
"161";3,99;0,135;"SMARCC1 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"162";3,99;0,135;"SP2 (directAnnotation). ";7;"DNAJB1;HK2;HSPA1A;HSPA1B;IER5;OLIG1;TSPYL2"
"163";3,97;0,134;"FOSL1 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"164";3,97;0,134;"";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"165";3,96;0,134;"FOSL1 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"166";3,94;0,133;"RCOR1 (directAnnotation). ";7;"BAG3;CTNNAL1;DNAJB1;HSP90AA1;SERPINH1;SLC2A1;ZFAND2A"
"167";3,94;0,133;"NFYA (directAnnotation). ";9;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;SLC2A1;TSPYL2"
"168";3,94;0,133;"";5;"BAG3;HSPD1;IER5;SERPINH1;SLC5A3"
"169";3,93;0,133;"";8;"CSF1;DNAJA4;HK2;IER5;OLIG1;OLIG2;SLC2A1;TSPYL2"
"170";3,93;0,133;"NFYA (inferredBy_Orthology). ";11;"DNAJA4;DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;PDK1;TSPYL2"
"171";3,93;0,133;"FOSL2 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"172";3,91;0,132;"JDP2 (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"173";3,9;0,132;"JUN (directAnnotation). ";7;"BAG3;CTNNAL1;DNAJB1;HSP90AA1;SERPINH1;SLC2A1;ZFAND2A"
"174";3,9;0,132;"FOS (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"175";3,89;0,132;"ZNF284 (directAnnotation). ";6;"HK2;HSPA1A;HSPA1B;IER5;OLIG2;SERPINH1"
"176";3,89;0,132;"PBX1 (inferredBy_Orthology). ";7;"DNAJB1;HK2;HSPA1A;HSPH1;IER5;OLIG1;TSPYL2"
