"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"123";3,21;0,0699;"ELF1; HOXB2 (directAnnotation). ";7;"AOAH;AVPI1;FGD2;HNMT;MARCH1;NFIA;TBXAS1"
"124";3,21;0,0699;"";6;"ATOX1;AVPI1;FABP5;PRCP;TBXAS1;TIMP2"
"125";3,2;0,0698;"IRF9 (directAnnotation). ";10;"ADAP2;CD36;FGL2;HAX1;KCNK6;MARCH1;METTL7A;MPEG1;NCOA7;NFIA"
"126";3,2;0,0697;"";11;"ADAP2;AKR1A1;CTSA;GRN;HRH2;MARCH1;NFIA;PRCP;PRKAG2-AS1;RAD51C;RCAN1"
"127";3,2;0,0697;"ELF3 (directAnnotation). ";5;"CD36;F13A1;HRH2;NCF4;P2RY13"
"128";3,18;0,0694;"ZSCAN23 (directAnnotation). ";26;"ADAP2;CD36;CTSA;ECHDC3;FCGRT;FGL2;HAX1;HLA-DMA;HNMT;HPS3;IFNGR1;KCNK6;KLF9;LRRC75A;MARCH1;MPEG1;MS4A4A;MS4A6A;NAIP;NENF;NFIA;PRCP;PRKAG2-AS1;RNF130;SAMHD1;SIGLEC10"
"129";3,17;0,0693;"";11;"ATOX1;F13A1;FABP5;FGL2;HBEGF;IFNGR1;KLF9;METTL7A;NCOA7;NFIA;YWHAH"
"130";3,16;0,0692;"";8;"FABP5;MAT2A;METTL7A;NFIA;NPC2;PRCP;RCAN1;YWHAH"
"131";3,16;0,0692;"PLAGL2 (inferredBy_Orthology). ";20;"CD36;CHCHD10;HLA-DMA;HPS3;HRH2;ITGA4;KCNK6;LRRC25;MAN2B1;MARCH1;MPEG1;MS4A6A;NCF4;PPT1;PRCP;RCAN1;SIGLEC12;TMEM176A;TMEM176B;TSPAN4"
"132";3,16;0,0692;"ELF1 (directAnnotation). ";26;"ADAP2;CD36;CD81;FABP5;FCGRT;FGD2;HAX1;HNMT;HPS3;HRH2;ITGA4;KCNK6;KLF9;LRRC25;METTL7A;MPEG1;NAIP;NCF4;NCOA7;PRAM1;PRCP;PRKAG2-AS1;RNF141;SAMHD1;TESC;TSPAN4"
"133";3,16;0,0692;"PAX3 (directAnnotation). ";8;"AOAH;CD36;FABP5;FCGRT;ITGA4;METTL7A;NFIA;RCAN1"
