"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"81";3,92;0,181;"GATA5 (directAnnotation). ";4;"CSF2;FGFR1;LIF;NRP2"
"82";3,92;0,181;"NHLH1 (directAnnotation). ";7;"CSF2;FGFR1;IL4I1;LIF;MMP14;NRP2;TM4SF19"
"83";3,91;0,181;"";8;"CCR7;FGFR1;LIF;MMP14;MMP9;NRP2;RHCG;TM4SF19"
"84";3,9;0,18;"NFKB1 (directAnnotation). ";9;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;RHCG;TM4SF19;TNFRSF4"
"85";3,9;0,18;"PRDM5 (inferredBy_Orthology). ";5;"CCR7;CSF2;FGFR1;LIF;MMP14"
"86";3,89;0,18;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"87";3,88;0,18;"RELA (directAnnotation). ";8;"CSF2;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"88";3,87;0,179;"";7;"ADPRHL1;FGFR1;LIF;MMP9;NRP2;RHCG;TM4SF19"
"89";3,87;0,179;"";5;"CSF2;FGFR1;MMP14;MMP9;TM4SF19"
"90";3,87;0,179;"GABPA; NKX2-1 (directAnnotation). ";6;"CSF2;FGFR1;MMP9;NRP2;PTTG1;TM4SF19"
"91";3,86;0,179;"PTPMT1 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;NRP2;RHCG"
"92";3,86;0,179;"RELA (directAnnotation). ";10;"CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;RHCG;TNFRSF4"
"93";3,86;0,179;"";3;"ADPRHL1;FGFR1;MMP14"
"94";3,85;0,179;"NANOG (directAnnotation). ";3;"CCR7;LIF;NRP2"
"95";3,84;0,178;"NHLH1 (directAnnotation). ";7;"CSF2;FGFR1;IL4I1;LIF;MMP14;NRP2;TM4SF19"
"96";3,83;0,178;"";3;"ADPRHL1;FGFR1;NRP2"
"97";3,82;0,177;"REL; RELA; RELB (inferredBy_Orthology). ";5;"FGFR1;LIF;MMP9;NRP2;TNFRSF4"
"98";3,8;0,177;"KLF3 (directAnnotation). ";8;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;TM4SF19"
"99";3,78;0,176;"";3;"ADPRHL1;FGFR1;NRP2"
"100";3,77;0,175;"";4;"FGFR1;MMP14;MMP9;NRP2"
"101";3,75;0,175;"CTCF (directAnnotation). ";2;"CCR7;NRP2"
"102";3,75;0,175;"";3;"ADPRHL1;FGFR1;MMP14"
"103";3,73;0,174;"";4;"FGFR1;LIF;MMP9;TM4SF19"
"104";3,71;0,173;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"105";3,71;0,173;"NR2F2 (directAnnotation). ";3;"MMP14;MMP9;NRP2"
"106";3,7;0,173;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"107";3,7;0,173;"KLF3 (directAnnotation). ";7;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2"
"108";3,7;0,173;"RELA (inferredBy_Orthology). ";9;"CCR7;CSF2;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;TNFRSF4"
"109";3,7;0,173;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"110";3,69;0,173;"NHLH2 (directAnnotation). ";8;"CSF2;FGFR1;IL4I1;LIF;MMP14;NRP2;RHCG;TM4SF19"
"111";3,68;0,172;"";9;"ADPRHL1;CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;TM4SF19"
"112";3,68;0,172;"GLIS2 (directAnnotation). ";4;"FGFR1;IL4I1;LIF;MMP9"
"113";3,67;0,172;"";7;"CSF2;FGFR1;GPR157;IL4I1;LIF;MCOLN2;NRP2"
"114";3,66;0,171;"REL; RELA; RELB (inferredBy_Orthology). ";8;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;TNFRSF4"
"115";3,66;0,171;"ELK3 (directAnnotation). ";4;"CSF2;LIF;MMP9;NRP2"
