"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"40";3,49;0,181;"DBX2 (inferredBy_Orthology). ";7;"ARID3A;BCL11A;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"41";3,48;0,181;"";7;"ARID3A;BCL11A;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"42";3,48;0,181;"PAX8 (directAnnotation). ";24;"ADA;ARID3A;BCL11A;CDK1;CHST7;DUSP2;FSTL3;GFOD1;IL10;INSIG1;LY6K;MAFF;MMP19;NFATC1;NFKBID;OLR1;PHLDB1;PRDM8;RBBP8;REV3L;SLC16A6;THAP2;TIPARP;UBASH3B"
"43";3,48;0,181;"HOXD10 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"44";3,47;0,181;"PBX1 (inferredBy_Orthology). ";10;"ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L;UBASH3B"
"45";3,47;0,181;"HOXD8 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"46";3,47;0,18;"";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"47";3,46;0,18;"HOXC12 (inferredBy_Orthology). ";11;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L;UBASH3B"
"48";3,46;0,18;"";13;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;RASGRP3;REV3L;UBASH3B"
"49";3,45;0,18;"ZNF718 (directAnnotation). ";9;"ADA;CCDC71L;IL10;MMP19;NFKBID;PHLDB1;PRDM1;RBBP8;TFPI"
"50";3,43;0,179;"";16;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;LPXN;MAFF;NFATC1;NFKBID;NR4A3;PRDM8;REV3L;SFMBT2;UBASH3B"
"51";3,43;0,179;"";19;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;EREG;FSTL3;GFOD1;INSIG1;LPXN;NFATC1;NFKBID;PRDM1;PRDM8;RBBP8;REV3L;SFMBT2;TPRA1;UBASH3B"
"52";3,43;0,179;"ISL2 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"53";3,43;0,179;"CDX2 (directAnnotation). ";8;"ARID3A;BCL11A;FSTL3;MAFF;NFATC1;NR4A3;REV3L;UBASH3B"
"54";3,43;0,179;"HMGB1; HMGB2; HMGB3; HMGB4 (inferredBy_Orthology). ";12;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;PRDM8;REV3L;UBASH3B"
"55";3,42;0,179;"";24;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;EREG;FSTL3;GFOD1;IL10;INSIG1;LPXN;NFATC1;NFKBID;NR4A3;PRDM1;PRDM8;RBBP8;REV3L;SFMBT2;SLC16A6;THAP2;TIPARP;TPRA1;UBASH3B"
"56";3,42;0,179;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";13;"ARID3A;BCL11A;CCDC71L;EIF4E;LPXN;MAFF;MMP19;NFATC1;PRDM1;RASGRP3;REV3L;UBASH3B;ZSCAN5A"
"57";3,41;0,179;"JUN (inferredBy_Orthology). ";10;"BCL11A;INSIG1;MAFF;NFATC1;NR4A3;OLR1;PRDM1;RBBP8;TIPARP;UBASH3B"
"58";3,41;0,178;"";8;"ADA;ARID3A;BCL11A;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"59";3,4;0,178;"CDX1 (directAnnotation). ";23;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;CHST7;DUSP2;EREG;FSTL3;INSIG1;LPXN;MAFF;NFATC1;NFKBID;NR4A3;PRDM1;RAB7B;RASGRP3;REV3L;SFMBT2;TIPARP;TPRA1;UBASH3B"
"60";3,39;0,178;"ZHX1 (directAnnotation). ";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;NR4A3;REV3L;UBASH3B"
