"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"94";4;0,213;"MZF1 (directAnnotation). ";3;"CCR7;MMP14;MMP9"
"95";4;0,213;"PDX1 (inferredBy_Orthology). ";4;"CSF2;FGFR1;LIF;NRP2"
"96";3,98;0,212;"JUN (directAnnotation). ";6;"CCR7;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"97";3,97;0,211;"STAT5A (directAnnotation). ";6;"CCR7;FGFR1;MMP14;MMP9;PTTG1;TM4SF19"
"98";3,96;0,211;"RUNX1 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MCOLN2;MMP14;MMP9;PTTG1"
"99";3,95;0,211;"MTA3 (directAnnotation). ";7;"CCR7;CSF2;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"100";3,95;0,211;"CTCF (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"101";3,93;0,21;"JUNB (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"102";3,93;0,21;"FOS (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1;TM4SF19"
"103";3,92;0,21;"FOXM1 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1"
"104";3,92;0,209;"SMARCC1 (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"105";3,9;0,209;"FOS; FOSB; FOSL1; FOSL2; JUN; JUNB; JUND (inferredBy_Orthology). ";9;"CCR7;IL4I1;LIF;MMP14;MMP9;NRP2;PTTG1;TM4SF19;TNFRSF4"
"106";3,89;0,208;"PDX1 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2"
"107";3,89;0,208;"GATA2 (directAnnotation). ";4;"CCR7;CSF2;IL4I1;LIF"
"108";3,89;0,208;"RUNX2 (directAnnotation). ";7;"CCR7;CSF2;FGFR1;MMP14;MMP9;PTTG1;TNFRSF4"
"109";3,88;0,208;"";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"110";3,88;0,208;"RUNX1; RUNX2; RUNX3 (inferredBy_Orthology). ";7;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1"
"111";3,87;0,207;"PLAG1 (directAnnotation). ";4;"CCR7;LIF;MMP14;MMP9"
"112";3,87;0,207;"STAT3 (directAnnotation). ";6;"CCR7;CSF2;LIF;MMP14;PTTG1;TNFRSF4"
"113";3,86;0,207;"RUNX3 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;MMP14;MMP9;PTTG1"
"114";3,85;0,207;"FOS; JUN (directAnnotation). ";6;"CCR7;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"115";3,85;0,206;"";8;"CCR7;FGFR1;IL4I1;LIF;MMP14;MMP9;PTTG1;TM4SF19"
"116";3,83;0,206;"JUND (directAnnotation). ";6;"CCR7;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"117";3,82;0,205;"FOS (directAnnotation). ";9;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19;TNFRSF4"
"118";3,82;0,205;"BACH2 (directAnnotation). ";7;"CCR7;LIF;MMP9;NRP2;PTTG1;TM4SF19;TNFRSF4"
"119";3,82;0,205;"FOSL1 (directAnnotation). ";8;"CCR7;CSF2;LIF;MMP14;MMP9;PTTG1;TM4SF19;TNFRSF4"
"120";3,82;0,205;"FOSL1 (directAnnotation). ";4;"CCR7;LIF;MMP9;TM4SF19"
"121";3,79;0,204;"EP300 (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;TM4SF19"
"122";3,79;0,204;"";4;"CCR7;CSF2;MMP14;TM4SF19"
"123";3,78;0,203;"FOSB (directAnnotation). ";7;"CCR7;CSF2;LIF;MMP9;PTTG1;TM4SF19;TNFRSF4"
"124";3,77;0,203;"RUNX2 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"125";3,77;0,203;"CTCF (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"126";3,77;0,203;"";6;"CCR7;CSF2;FGFR1;IL4I1;LIF;TNFRSF4"
"127";3,76;0,203;"JUND (inferredBy_Orthology). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"128";3,76;0,203;"";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"129";3,76;0,202;"FOSL2 (directAnnotation). ";4;"CCR7;LIF;MMP9;TM4SF19"
"130";3,75;0,202;"CTCF (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"131";3,75;0,202;"MECOM; PRDM13; PRDM16 (inferredBy_Orthology). ";4;"CCR7;LIF;MMP14;MMP9"
"132";3,74;0,202;"JUND (directAnnotation). ";4;"CCR7;LIF;MMP9;TM4SF19"
"133";3,74;0,202;"";4;"CCR7;FGFR1;MMP14;MMP9"
