"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"113";3,57;0,139;"NPDC1 (inferredBy_Orthology). ";8;"CBARP;CCND2;CKB;CSRP2;GCNT2;GEM;IL20;SHF"
"114";3,56;0,139;"";9;"CBARP;CCND2;CKB;CSRP2;GCNT2;GEM;HOMER1;IRF4;ZDBF2"
"115";3,56;0,139;"";7;"CBARP;CCND2;CKB;EGR4;GEM;HOMER1;IRF4"
"116";3,55;0,139;"JUND (directAnnotation). ";14;"AKAP12;CALCRL;CBARP;CCND2;CKB;CSRP2;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;SHF;ST18"
"117";3,54;0,139;"";7;"ADCY3;BMP2;CBARP;CCND2;EGR4;HOMER1;ZDBF2"
"118";3,54;0,139;"ATF1 (directAnnotation). ";15;"CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;P2RY10;ST18;TCHH;ZDBF2"
"119";3,53;0,138;"CREB5 (inferredBy_Orthology). ";9;"CBARP;CCND2;CKB;CSRP2;GCNT2;GEM;HOMER1;IL20;IRF4"
"120";3,52;0,138;"ZNF513 (inferredBy_Orthology). ";7;"ADCY3;BMP2;CALCRL;CKB;EHF;GEM;GNB5"
"121";3,51;0,138;"CREB5 (directAnnotation). ";11;"CBARP;CCND2;CKB;CSRP2;EGR4;GEM;HOMER1;IL20;IRF4;ST18;ZDBF2"
"122";3,51;0,138;"POU2AF1; POU2F1; POU2F2; POU2F3; POU3F1; POU3F2; POU3F3; POU3F4; POU4F1; POU5F1; POU5F1B (directAnnotation). ";6;"BMP2;CSRP2;EHF;GCNT2;TCHH;XIST"
"123";3,49;0,137;"";11;"CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GEM;HOMER1;IL20;IRF4;ZDBF2"
"124";3,49;0,137;"POU2F2 (directAnnotation). ";10;"BMP2;CALCRL;CCL22;CCND2;EGR4;EHF;GCNT2;GEM;MMP10;TCHH"
"125";3,49;0,137;"CREB3L4 (directAnnotation). ";9;"CBARP;CCND2;CKB;CSRP2;EGR4;GEM;HOMER1;IRF4;ZDBF2"
"126";3,49;0,137;"";9;"ADCY3;CALCRL;CBARP;CHML;DSG2;EHF;IGLON5;IL20;ZDBF2"
"127";3,48;0,137;"CREB5 (directAnnotation). ";14;"CALCRL;CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;ST18;ZDBF2"
"128";3,47;0,137;"CREB5 (inferredBy_Orthology). ";9;"CBARP;CCND2;CKB;CSRP2;GCNT2;GEM;HOMER1;IL20;IRF4"
"129";3,47;0,137;"CREB1 (directAnnotation). ";6;"CBARP;CCND2;CKB;GEM;HOMER1;ZDBF2"
"130";3,47;0,137;"POU2F2 (directAnnotation). ";5;"CCL22;EHF;IGLON5;MMP10;TCHH"
"131";3,47;0,137;"TBP (directAnnotation). ";5;"BMP2;CCND2;CSRP2;EHF;GCNT2"
"132";3,46;0,136;"CREB5 (directAnnotation). ";10;"CBARP;CCND2;CKB;CSRP2;EHF;GCNT2;GEM;HOMER1;IL20;IRF4"
