"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"IL15_TNFRSF12A","IL15","TNFRSF12A",73,109,1.80098383552863e-06,3.35750759335765e-06,156,0.285329928840397,0.94149,1
"GAS6_IL6ST","GAS6","IL6ST",67,49,1.65295776685504e-06,1.50933827591307e-06,102,0.292008357799364,0.99898,1
"EREG_AXL","EREG","AXL",3897,4340,9.61429316034941e-05,0.000133684247295158,947,0.294899663020423,1,1
"PDGFB_IL1R1","PDGFB","IL1R1",84,85,2.0723649614302e-06,2.61823986637982e-06,88,0.296933343417613,0.99181,1
"APP_SORT1","APP","SORT1",208,123,5.13157038068432e-06,3.78874710076139e-06,262,0.299542240015503,0.99973,1
"CD93_AXL","CD93","AXL",570,638,1.40624765239907e-05,1.96522004088274e-05,576,0.302163053269517,1,1
"APLP2_ACVR2A","APLP2","ACVR2A",1099,674,2.71134415787118e-05,2.07611019992941e-05,759,0.304075041012731,0.96723,1
"TGFB1_PLXND1","TGFB1","PLXND1",480,432,1.18420854938869e-05,1.3306819085601e-05,554,0.306146576572736,0.99998,1
"LTB_LTBR","LTB","LTBR",123,192,3.03453440780851e-06,5.91414181582266e-06,159,0.308147706630345,0.98555,1
"PLAU_BSG","PLAU","BSG",61,102,1.50493169818146e-06,3.14188783965579e-06,119,0.308362122896333,0.99963,1
"LRPAP1_TNFRSF21","LRPAP1","TNFRSF21",501,159,1.23601767342444e-05,4.89764869122814e-06,428,0.308574174810643,0.94457,1
"KLRB1_ITGAV","KLRB1","ITGAV",111,89,2.73848227046134e-06,2.74145115420946e-06,105,0.310850525294705,1,1
"APP_EGFR","APP","EGFR",208,123,5.13157038068432e-06,3.78874710076139e-06,262,0.319961746534388,0.99126,1
"SEMA4D_ADGRA2","SEMA4D","ADGRA2",168,130,4.14472992286041e-06,4.00436685446326e-06,247,0.320146777055326,0.99967,1
"ITGAV_CD36","ITGAV","CD36",81,152,1.99835192709341e-06,4.68202893752627e-06,181,0.327583277604526,0.9996,1
"APLP2_CD74","APLP2","CD74",1099,674,2.71134415787118e-05,2.07611019992941e-05,759,0.32821259421614,0.99783,1
