"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"APOE_AXL","APOE","AXL",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-5.4954885941995,0,0
"APOE_MERTK","APOE","MERTK",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-5.04177167800724,0,0
"APOE_CD209","APOE","CD209",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.95943809376731,0,0
"CD1D_AXL","CD1D","AXL",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-4.79840580088078,0,0
"APOE_TREM2","APOE","TREM2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.495489259843,0,0
"APOE_ACKR3","APOE","ACKR3",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.45366673459437,0,0
"APOE_SIGLEC10","APOE","SIGLEC10",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.35371868944219,0,0
"CD1D_MERTK","CD1D","MERTK",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-4.34469308499194,0,0
"CD1D_CD209","CD1D","CD209",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-4.26236474442834,0,0
"APOE_IFNGR1","APOE","IFNGR1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.25101478918852,0,0
"APOE_CD72","APOE","CD72",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.21623752945293,0,0
"APOE_CD36","APOE","CD36",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.20405883351112,0,0
"VEGFB_AXL","VEGFB","AXL",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-4.1189097332654,1e-05,7.02385321100917e-05
"APOE_ITGA4","APOE","ITGA4",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-4.05378747606571,0,0
"APOE_CD74","APOE","CD74",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.96653264006879,0,0
"APOE_IL27RA","APOE","IL27RA",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.85252402995803,0,0
"APOE_TNFRSF21","APOE","TNFRSF21",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.81246518067083,0,0
"CD1D_TREM2","CD1D","TREM2",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.79840935433812,0.00024,0.00128133891213389
"CD1D_ACKR3","CD1D","ACKR3",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.75657785299357,0.002,0.00873972602739726
"APOE_SORT1","APOE","SORT1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.74953748858081,0,0
"VEGFB_MERTK","VEGFB","MERTK",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-3.66520009904309,1e-04,0.000585321100917431
"ICAM2_AXL","ICAM2","AXL",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-3.65992214668771,0,0
"CD1D_SIGLEC10","CD1D","SIGLEC10",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.65665178626123,0,0
"APOE_PLXNB2","APOE","PLXNB2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.61658403221241,0,0
"VEGFB_CD209","VEGFB","CD209",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-3.58287527047228,6e-05,0.000371050080775444
"CD1D_IFNGR1","CD1D","IFNGR1",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.55394930924565,0,0
"APOE_SIGLEC1","APOE","SIGLEC1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.5412949393992,0,0
"CD1D_CD72","CD1D","CD72",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.51916925665036,0,0
"CD1D_CD36","CD1D","CD36",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.50699288490059,0,0
"APOE_IL12RB1","APOE","IL12RB1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.47954934229042,0,0
"APOE_BSG","APOE","BSG",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.46398509692476,0,0
"APOE_ITGAM","APOE","ITGAM",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.41060354732521,0,0
"LRPAP1_AXL","LRPAP1","AXL",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-3.37713051101765,0,0
"APOE_IL10RB","APOE","IL10RB",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.35907360113763,0,0
"CD1D_ITGA4","CD1D","ITGA4",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.3567216336953,0,0
"APOE_LTBR","APOE","LTBR",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.34838836621802,0,0
"APOE_CCR6","APOE","CCR6",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.30111166695956,8e-05,0.000477753510140406
"APOE_FPR3","APOE","FPR3",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.2984857373775,0,0
"CD1D_CD74","CD1D","CD74",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.26946777820298,0,0
"APOE_CLEC2D","APOE","CLEC2D",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.21322788091095,0,0
"APOE_FPR1","APOE","FPR1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.21159813173881,0,0
"ICAM2_MERTK","ICAM2","MERTK",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-3.20621144632703,0.00013,0.000747207207207207
"RNASET2_AXL","RNASET2","AXL",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-3.20434096794407,0,0
"HEBP1_AXL","HEBP1","AXL",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-3.19736471976353,0,0
"APOE_PLXND1","APOE","PLXND1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.16281795458638,0,0
"CD1D_IL27RA","CD1D","IL27RA",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.15545523055324,2e-05,0.000135504424778761
"APOE_SELL","APOE","SELL",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.15144463085458,0,0
"ICAM2_CD209","ICAM2","CD209",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-3.12388501890355,0.00015,0.000846902654867257
"VEGFB_TREM2","VEGFB","TREM2",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-3.11891593466026,0.02901,0.0933195630252101
"CD1D_TNFRSF21","CD1D","TNFRSF21",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.11539576654147,0.00016,0.000896749633967789
"APOE_PILRA","APOE","PILRA",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.08930345379271,0,0
"VEGFB_ACKR3","VEGFB","ACKR3",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-3.07707880221177,0.06384,0.188710054054054
"CD1D_SORT1","CD1D","SORT1",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-3.052467709133,0.00034,0.0017470067114094
"APOE_TLR8","APOE","TLR8",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-3.00052195750041,0,0
"VEGFB_SIGLEC10","VEGFB","SIGLEC10",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.97716664116735,0.00148,0.00663400468384075
"APOE_CALCRL","APOE","CALCRL",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.96376969133753,0.00023,0.00123138461538462
"APOE_TNFRSF1A","APOE","TNFRSF1A",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.95986707828583,0,0
"IL10_AXL","IL10","AXL",406,173,1.00886343681605e-05,5.28665722280223e-06,250,-2.95205498645712,6e-05,0.000371050080775444
"F11R_AXL","F11R","AXL",105,45,2.60912957797255e-06,1.37514205217399e-06,135,-2.94372600678109,0.00379,0.015467078891258
"APOE_TNFRSF14","APOE","TNFRSF14",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.94283320797234,0,0
"PPIA_AXL","PPIA","AXL",2613,1122,6.4930053211831e-05,3.42868751675381e-05,1105,-2.94098582841445,0.00018,0.00098857962697274
"LRPAP1_MERTK","LRPAP1","MERTK",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.92341392148188,1e-05,7.02385321100917e-05
"CD1D_PLXNB2","CD1D","PLXNB2",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.91951558023407,0.00032,0.00166661224489796
"VEGFB_IFNGR1","VEGFB","IFNGR1",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.87446505866593,0.00174,0.00770916666666667
"TNFSF12_AXL","TNFSF12","AXL",95,43,2.36064104673706e-06,1.31402462763292e-06,119,-2.8649237395689,0.00055,0.00271664516129032
"APOE_CD226","APOE","CD226",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.84859960693679,0.00078,0.0037323
"CD1D_SIGLEC1","CD1D","SIGLEC1",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.84422294504632,0.00744,0.0282262834489594
"LRPAP1_CD209","LRPAP1","CD209",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.8410805557587,0,0
"VEGFB_CD72","VEGFB","CD72",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.83968329236805,0.00693,0.02652804
"VEGFB_CD36","VEGFB","CD36",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.82750834936056,0.0045,0.0179812108559499
"APOE_CSF3R","APOE","CSF3R",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.78329538485408,0,0
"CD1D_IL12RB1","CD1D","IL12RB1",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.78247604006332,0.00924,0.0343405048543689
"CD1D_BSG","CD1D","BSG",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.7669191823079,0.00015,0.000846902654867257
"APOE_LILRB2","APOE","LILRB2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.75288535746493,0,0
"RNASET2_MERTK","RNASET2","MERTK",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-2.75062343328375,2e-04,0.0010875
"THBS1_AXL","THBS1","AXL",8918,4383,0.000221602072155802,0.000133938835881747,952,-2.74615345761792,0.00115,0.00531666666666667
"HEBP1_MERTK","HEBP1","MERTK",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-2.74365075021735,6e-04,0.00294461538461538
"SPN_AXL","SPN","AXL",107,53,2.65882728421964e-06,1.61961175033825e-06,120,-2.73488328162251,0.03845,0.120447299509002
"CD1D_ITGAM","CD1D","ITGAM",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.7135359798457,0.00297,0.0124661842105263
"VEGFB_ITGA4","VEGFB","ITGA4",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.6772371766583,0.01605,0.0557526315789474
"RNASET2_CD209","RNASET2","CD209",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-2.66828898252774,8e-05,0.000477753510140406
"CD1D_IL10RB","CD1D","IL10RB",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.66200733415082,0.00141,0.00636495283018868
"HEBP1_CD209","HEBP1","CD209",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-2.66132026635299,0.00039,0.00199056
"ICAM2_TREM2","ICAM2","TREM2",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.65992803800835,0.03933,0.123103221586263
"CD1D_LTBR","CD1D","LTBR",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.65132159405727,0.00247,0.0105174193548387
"APOE_PLAUR","APOE","PLAUR",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.62845291108219,0,0
"APOE_SIRPA","APOE","SIRPA",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.6247759916585,1e-05,7.02385321100917e-05
"ICAM2_ACKR3","ICAM2","ACKR3",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.61809394660831,0.07832,0.225420270676692
"CD1D_CCR6","CD1D","CCR6",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.6040342097631,0.09415,0.26480984570169
"CD52_AXL","CD52","AXL",1553,843,3.85902689008701e-05,2.57609944440594e-05,724,-2.60280446627754,0.01337,0.0470840478380865
"ICAM3_AXL","ICAM3","AXL",186,101,4.62188668097994e-06,3.08642993932384e-06,222,-2.60229152146528,0.00904,0.0336298542274052
"CD1D_FPR3","CD1D","FPR3",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.60141962502442,0.00322,0.013398
"VEGFB_CD74","VEGFB","CD74",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.58998390948521,0.01893,0.0645847058823529
"APOE_CD2","APOE","CD2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.58380097069993,9e-05,0.000531666666666667
"ANXA1_AXL","ANXA1","AXL",2459,1373,6.11033298308047e-05,4.19571119474419e-05,990,-2.56209165234407,0.00395,0.0160345705196182
"APOE_CCR1","APOE","CCR1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.56052378229713,1e-05,7.02385321100917e-05
"APOE_IL6ST","APOE","IL6ST",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.5591902076909,4e-05,0.000257777777777778
"APOE_ADGRE2","APOE","ADGRE2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.54956290305544,1e-05,7.02385321100917e-05
"APOE_IL1RAP","APOE","IL1RAP",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.5464098394757,0,0
"APOE_CCRL2","APOE","CCRL2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.52685727383175,2e-05,0.000135504424778761
"ICAM2_SIGLEC10","ICAM2","SIGLEC10",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.51817443324009,0.00324,0.0134665798045603
"CD1D_CLEC2D","CD1D","CLEC2D",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.516157879245,0.04013,0.125228948655257
"CD1D_FPR1","CD1D","FPR1",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.51453294391449,0.00362,0.0148524758842444
"APOE_ADGRE5","APOE","ADGRE5",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.50987097231112,2e-05,0.000135504424778761
"APOE_IL10RA","APOE","IL10RA",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.50194809072257,2e-05,0.000135504424778761
"IL10_MERTK","IL10","MERTK",406,173,1.00886343681605e-05,5.28665722280223e-06,250,-2.49833829733473,0.0012,0.00552115384615385
"F11R_MERTK","F11R","MERTK",105,45,2.60912957797255e-06,1.37514205217399e-06,135,-2.49001295476209,0.04031,0.125656905537459
"PPIA_MERTK","PPIA","MERTK",2613,1122,6.4930053211831e-05,3.42868751675381e-05,1105,-2.48726805813049,0.00564,0.0220305306122449
"APP_AXL","APP","AXL",208,123,5.16856144969799e-06,3.75872160927557e-06,262,-2.47927093852302,0.00573,0.0223592660550459
"VEGFB_IL27RA","VEGFB","IL27RA",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.47596908220993,0.1094,0.301934534967556
"CD1D_PLXND1","CD1D","PLXND1",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.46575038740991,0.02362,0.0782157093425605
"CD1D_SELL","CD1D","SELL",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.45437854850617,0.02005,0.068102395740905
"VEGFB_TNFRSF21","VEGFB","TNFRSF21",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.43590928334336,0.15766,0.412523909774436
"APOE_ITGAL","APOE","ITGAL",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.42185760131588,0.00012,0.000696
"IL10_CD209","IL10","CD209",406,173,1.00886343681605e-05,5.28665722280223e-06,250,-2.41600473804496,0.00124,0.00569151079136691
"ICAM2_IFNGR1","ICAM2","IFNGR1",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.41547236984224,0.00396,0.0160581355932203
"TNFSF12_MERTK","TNFSF12","MERTK",95,43,2.36064104673706e-06,1.31402462763292e-06,119,-2.41121092678199,0.0084,0.0314938295788443
"F11R_CD209","F11R","CD209",105,45,2.60912957797255e-06,1.37514205217399e-06,135,-2.40768329648361,0.04712,0.144531538461538
"PPIA_CD209","PPIA","CD209",2613,1122,6.4930053211831e-05,3.42868751675381e-05,1105,-2.40493333680262,0.00506,0.0199893498452012
"CD1D_PILRA","CD1D","PILRA",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.39223811458548,0.01167,0.0419856766917293
"ICAM2_CD72","ICAM2","CD72",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.38069158048534,0.0131,0.0462888110599078
"LRPAP1_TREM2","LRPAP1","TREM2",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.37713170008901,0.02167,0.0727655789473684
"VEGFB_SORT1","VEGFB","SORT1",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.3729810535345,0.20049,0.499008920676203
"ICAM2_CD36","ICAM2","CD36",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.36851582656698,0.00947,0.0350252753623188
"SELPLG_AXL","SELPLG","AXL",111,72,2.75822269671383e-06,2.20022728347838e-06,153,-2.34583229067873,0.16162,0.419652610169492
"LRPAP1_ACKR3","LRPAP1","ACKR3",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.3353090157183,0.0552,0.166120754716981
"TNFSF12_CD209","TNFSF12","CD209",95,43,2.36064104673706e-06,1.31402462763292e-06,119,-2.32888145440685,0.0093,0.034496511627907
"CD1D_TLR8","CD1D","TLR8",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.30345487719467,0.07316,0.212485948406677
"THBS1_MERTK","THBS1","MERTK",8918,4383,0.000221602072155802,0.000133938835881747,952,-2.29243554091419,0.02135,0.0718802110817942
"SPN_MERTK","SPN","MERTK",107,53,2.65882728421964e-06,1.61961175033825e-06,120,-2.28116951154599,0.21543,0.529991028277635
"APOE_FPR2","APOE","FPR2",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.276766886615,0.00023,0.00123138461538462
"CCL20_AXL","CCL20","AXL",2854,1950,7.09186268146061e-05,5.95894889275395e-05,506,-2.27086294400332,0.04743,0.14507875399361
"CD55_AXL","CD55","AXL",1814,1242,4.50758195661162e-05,3.79539206400021e-05,912,-2.26786079359177,0.0323,0.103037
"CD1D_CALCRL","CD1D","CALCRL",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.26669421586902,0.21444,0.528239382636656
"CD1D_TNFRSF1A","CD1D","TNFRSF1A",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.26280118842482,0.05881,0.175604274570983
"CD1D_TNFRSF14","CD1D","TNFRSF14",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.24576778428027,0.04573,0.140832212389381
"VEGFB_PLXNB2","VEGFB","PLXNB2",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.24002974027859,0.29646,0.695134794856093
"LRPAP1_SIGLEC10","LRPAP1","SIGLEC10",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.23536142653157,6e-05,0.000371050080775444
"CD86_AXL","CD86","AXL",569,400,1.41389974272988e-05,1.22234849082132e-05,556,-2.22977888950703,0.01004,0.0368839923224568
"APOE_NRP1","APOE","NRP1",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.22870586510337,0.00145,0.00651478873239437
"ICAM2_ITGA4","ICAM2","ITGA4",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.21824462734186,0.0281,0.0906207245155855
"THBS1_CD209","THBS1","CD209",8918,4383,0.000221602072155802,0.000133938835881747,952,-2.21010066074647,0.02205,0.0737516855895197
"RNASET2_TREM2","RNASET2","TREM2",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-2.20434135745007,0.0816,0.233981123595506
"SPN_CD209","SPN","CD209",107,53,2.65882728421964e-06,1.61961175033825e-06,120,-2.19883892336357,0.262,0.6288
"HEBP1_TREM2","HEBP1","TREM2",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-2.19736832422042,0.08071,0.231602608695652
"APOE_IL6R","APOE","IL6R",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.18563782335688,0.00024,0.00128133891213389
"GAS6_AXL","GAS6","AXL",67,49,1.66487315927772e-06,1.49737690125612e-06,102,-2.17271624173697,0.03781,0.118831428571429
"VEGFB_SIGLEC1","VEGFB","SIGLEC1",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.16473523744185,0.41359,0.91359538372764
"RNASET2_ACKR3","RNASET2","ACKR3",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-2.16252042272943,0.14376,0.382959832985386
"HEBP1_ACKR3","HEBP1","ACKR3",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-2.15554114835236,0.13841,0.370772204338698
"CD1D_CD226","CD1D","CD226",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.15152317207795,0.29802,0.697486870415648
"CD52_MERTK","CD52","MERTK",1553,843,3.85902689008701e-05,2.57609944440594e-05,724,-2.14908676379703,0.13869,0.371262461538462
"ICAM3_MERTK","ICAM3","MERTK",186,101,4.62188668097994e-06,3.08642993932384e-06,222,-2.14857576556498,0.08797,0.249628732394366
"APOE_ACVR1B","APOE","ACVR1B",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.14756882519407,0.00179,0.00792152601156069
"LRPAP1_IFNGR1","LRPAP1","IFNGR1",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.13265755242594,0,0
"ICAM2_CD74","ICAM2","CD74",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.1309910065421,0.03763,0.118491710526316
"ANXA1_MERTK","ANXA1","MERTK",2459,1373,6.11033298308047e-05,4.19571119474419e-05,990,-2.10837384779846,0.06007,0.179226780982073
"APOE_ICOS","APOE","ICOS",2791,204,6.93531490678226e-05,6.23397730318875e-06,141,-2.10317408442921,0.01088,0.0396653714285714
"VEGFB_IL12RB1","VEGFB","IL12RB1",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.10298770917376,0.46906,1
"LRPAP1_CD72","LRPAP1","CD72",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.09788026488497,0.00083,0.00396164588528678
"SEMA4D_AXL","SEMA4D","AXL",168,130,4.17460732475607e-06,3.9726325951693e-06,247,-2.0912960880578,0.08504,0.242392494415488
"VEGFB_BSG","VEGFB","BSG",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.08743476067372,0.46948,1
"CD1D_CSF3R","CD1D","CSF3R",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.08623013983622,0.15543,0.407804002741604
"LRPAP1_CD36","LRPAP1","CD36",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-2.08570159355946,0.00019,0.00103754636233952
"CD52_CD209","CD52","CD209",1553,843,3.85902689008701e-05,2.57609944440594e-05,724,-2.0667520981682,0.17041,0.436632851405622
"ICAM3_CD209","ICAM3","CD209",186,101,4.62188668097994e-06,3.08642993932384e-06,222,-2.06624306248867,0.10453,0.290800029069767
"RNASET2_SIGLEC10","RNASET2","SIGLEC10",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-2.06256851621065,0.00223,0.00961310810810811
"CD1D_LILRB2","CD1D","LILRB2",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-2.05582019762329,0.18039,0.457003917935142
"HEBP1_SIGLEC10","HEBP1","SIGLEC10",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-2.05560469314953,0.00943,0.0349448596321394
"KLRB1_AXL","KLRB1","AXL",111,89,2.75822269671383e-06,2.71972539207745e-06,105,-2.04002640480217,0.5865,1
"CD47_AXL","CD47","AXL",343,276,8.52315662137698e-06,8.43420458666714e-06,415,-2.03488980615486,0.05411,0.163225437352246
"VEGFB_ITGAM","VEGFB","ITGAM",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-2.03405071242403,0.54671,1
"ANXA1_CD209","ANXA1","CD209",2459,1373,6.11033298308047e-05,4.19571119474419e-05,990,-2.02603907783666,0.06993,0.20434506870229
"APP_MERTK","APP","MERTK",208,123,5.16856144969799e-06,3.75872160927557e-06,262,-2.02555479451618,0.07007,0.204442042682927
"ICAM2_IL27RA","ICAM2","IL27RA",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-2.01697766566469,0.15795,0.413000409836066
"ITGB1_AXL","ITGB1","AXL",547,449,1.35923226585808e-05,1.37208618094694e-05,575,-2.00617590717098,0.11441,0.31395088172043
"LGALS3_AXL","LGALS3","AXL",1287,1058,3.19804739700063e-05,3.2331117582224e-05,896,-2.00402386876832,0.02878,0.0926575609756098
"VEGFB_IL10RB","VEGFB","IL10RB",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-1.98252275247035,0.62322,1
"ICAM2_TNFRSF21","ICAM2","TNFRSF21",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-1.97691811566379,0.20892,0.516965585003232
"VEGFB_LTBR","VEGFB","LTBR",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-1.97183675922955,0.63133,1
"RNASET2_IFNGR1","RNASET2","IFNGR1",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-1.95986436422718,0.00074,0.00355869346733668
"HEBP1_IFNGR1","HEBP1","IFNGR1",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-1.95290153309498,0.01176,0.0422697464788732
"IL10_TREM2","IL10","TREM2",406,173,1.00886343681605e-05,5.28665722280223e-06,250,-1.9520562163826,0.09818,0.27493272860278
"B2M_AXL","B2M","AXL",41570,35581,0.00103296682434589,0.00108730954129784,1676,-1.94578779303386,0.03595,0.113545049504951
"F11R_TREM2","F11R","TREM2",105,45,2.60912957797255e-06,1.37514205217399e-06,135,-1.94373074706644,0.38038,0.855017404580153
"APP_CD209","APP","CD209",208,123,5.16856144969799e-06,3.75872160927557e-06,262,-1.94322165089787,0.08377,0.239485855115758
"PPIA_TREM2","PPIA","TREM2",2613,1122,6.4930053211831e-05,3.42868751675381e-05,1105,-1.94098601869388,0.25105,0.606704166666667
"LRPAP1_ITGA4","LRPAP1","ITGA4",501,159,1.24492754148976e-05,4.85883525101476e-06,428,-1.93543024469004,0.00117,0.00539609638554217
"CD1D_PLAUR","CD1D","PLAUR",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-1.93138802865955,0.32815,0.754449369369369
"CD1D_SIRPA","CD1D","SIRPA",346,41,8.59770318074763e-06,1.25290720309186e-06,251,-1.92771042019453,0.35033,0.796355843230404
"RNASET2_CD72","RNASET2","CD72",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-1.92508761019379,0.0261,0.0851754475703325
"VEGFB_CCR6","VEGFB","CCR6",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-1.92454407322994,0.60495,1
"VEGFB_FPR3","VEGFB","FPR3",137,26,3.40429287792608e-06,7.94526519033861e-07,129,-1.92193513614785,0.69909,1
"HEBP1_CD72","HEBP1","CD72",153,55,3.80187452790285e-06,1.68072917487932e-06,187,-1.91812289265219,0.04432,0.137041163166397
"ICOSLG_AXL","ICOSLG","AXL",79,69,1.9630593967603e-06,2.10855114666678e-06,128,-1.91659819927718,0.17073,0.437160160535117
"ICAM2_SORT1","ICAM2","SORT1",115,30,2.85761810920803e-06,9.16761368115993e-07,131,-1.91399005500584,0.26273,0.629368235294118
"RNASET2_CD36","RNASET2","CD36",1420,508,3.52853714354382e-05,1.55238258334308e-05,800,-1.91290849414793,0.0108,0.0394865329512894
"IL10_ACKR3","IL10","ACKR3",406,173,1.00886343681605e-05,5.28665722280223e-06,250,-1.91023394198776,0.15501,0.407260315717227
