"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CLEC2B_IL6ST","CLEC2B","IL6ST",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.55229377320798,0.25612,0.569155555555556
"BAG6_CXCR4","BAG6","CXCR4",113,36,2.78223646902381e-06,1.10579877189988e-06,120,-1.55145925590163,0.88172,1
"CD93_ACVR1","CD93","ACVR1",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.55007161010354,0.66819,1
"CD86_ACVR1","CD86","ACVR1",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.54873733876825,0.87423,1
"SEMA4D_CD28","SEMA4D","CD28",133,28,3.27466770247935e-06,8.60065711477687e-07,132,-1.5460703525355,0.98679,1
"CXCL16_CD74","CXCL16","CD74",743,152,1.82938203228734e-05,4.66892814802173e-06,442,-1.54434339486602,0.73942,1
"APP_CXCR3","APP","CXCR3",122,22,3.0038305240788e-06,6.7576591616104e-07,117,-1.54375398646506,0.44102,0.851814330218069
"IL23A_CCR4","IL23A","CCR4",512,74,1.26062395764619e-05,2.27303080890532e-06,87,-1.54149913525115,0.59831,1
"ICAM1_BCR","ICAM1","BCR",1564,377,3.85081224562234e-05,1.1580170472396e-05,373,-1.53962202804795,0.99849,1
"BAG6_CLEC2D","BAG6","CLEC2D",113,36,2.78223646902381e-06,1.10579877189988e-06,120,-1.53959947478554,0.88999,1
"B2M_IFNGR1","B2M","IFNGR1",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.53658651434627,0.33253,0.696428330522766
"BAG6_CCR6","BAG6","CCR6",113,36,2.78223646902381e-06,1.10579877189988e-06,120,-1.53547168996662,0.88988,1
"TGFB1_ACVR1","TGFB1","ACVR1",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.53326683266074,0.90534,1
"PPIA_IL1R1","PPIA","IL1R1",2143,404,5.27640066647613e-05,1.24095195513209e-05,695,-1.5329985630055,0.7858,1
"LGALS9_BCR","LGALS9","BCR",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.53261365181764,0.85023,1
"CXCL12_CCR8","CXCL12","CCR8",204,21,5.02279858124652e-06,6.45049283608266e-07,137,-1.53020846689557,0.35255,0.721712685337727
"ALCAM_CD74","ALCAM","CD74",145,30,3.57012644255268e-06,9.21498976583237e-07,127,-1.5280709176629,0.99401,1
"ITGB1_IL6ST","ITGB1","IL6ST",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.52791896513743,0.94034,1
