"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CLEC2B_SELL","CLEC2B","SELL",531,442,1.30548732956937e-05,1.35782956166988e-05,511,0.747170007382493,0.99994,1
"SEMA4A_TNFRSF14","SEMA4A","TNFRSF14",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.748210887733049,0.99942,1
"ITGB1_CCR4","ITGB1","CCR4",547,449,1.34482404759782e-05,1.37933364975063e-05,575,0.748264037473619,1,1
"PVR_TNFRSF1A","PVR","TNFRSF1A",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.748504023528889,0.95545,1
"OSM_IL1R1","OSM","IL1R1",406,440,9.98169219972058e-06,1.35168553650396e-05,345,0.75127023847256,0.99574,1
"ALCAM_IL6R","ALCAM","IL6R",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.751334239431523,0.99999,1
"SEMA4A_TNFRSF25","SEMA4A","TNFRSF25",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.75574667500936,0.99916,1
"NCR3LG1_ITGAL","NCR3LG1","ITGAL",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.755962052794125,1,1
"SEMA4A_IL27RA","SEMA4A","IL27RA",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.758059778102279,0.99878,1
"EBI3_IL12RB2","EBI3","IL12RB2",74,72,1.81932320881607e-06,2.21184905973375e-06,108,0.760618270596147,0.99297,1
"CLEC2B_CCR4","CLEC2B","CCR4",531,442,1.30548732956937e-05,1.35782956166988e-05,511,0.768423931457407,0.99973,1
"ICAM1_IL10RB","ICAM1","IL10RB",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.768506582265342,1,1
"IL1B_ACVR1","IL1B","ACVR1",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.768660980163531,0.99979,1
"ITGAV_IL10RB","ITGAV","IL10RB",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.768962855770865,1,1
"CD58_CD226","CD58","CD226",187,374,4.59747891957574e-06,1.14893270602836e-05,400,0.770072090687483,0.99336,1
"CD58_PDCD1","CD58","PDCD1",187,374,4.59747891957574e-06,1.14893270602836e-05,400,0.778684634383119,0.98532,1
